,TripID,VehicleID,ChargeType,SoCStart,SoCEnd,dE,Pmax,t0,t1,t2,Location,BatteryCapacity,lbd,t_inf
4241,2012047538,2012001720,Rapid Enroute,0.15916666666666668,0.5198609866628583,19.225,150.0,9030.0,9037.69,9037.69,Rapid Enroute,30.0,,9037.69
4242,2012047539,2012001720,Rapid Enroute,0.15916666666666668,0.15916666666666673,9.118893000114252,150.0,9480.0,9483.647557200045,9483.647557200045,Rapid Enroute,30.0,,9483.647557200045
4243,2014005308,2014000204,home,0.17945137995492805,0.9999999997770378,61.541146486658235,7.4,5340.0,5768.818917414438,6130.0,h,75.0,0.007228320005424509,6724.47042562198
4244,2013120118,2013004972,home,0.23322648437399962,0.9999999998155789,23.003205463247376,7.4,1880.0,2036.663441051413,2190.0,h,30.0,0.018070799999287915,2418.9240116240057
4245,2012229077,2012008192,home,0.19901093146515608,0.9999999998155792,24.029672050512694,7.4,3790.0,3956.1210570274447,4705.0,h,30.0,0.018070799999287915,4338.381627600038
4246,2012229087,2012008192,home,0.7416472851489125,0.9999999998155796,7.75058144000001,7.4,6835.0,6851.129435923212,7730.0,h,30.0,0.018070799999287915,7233.390006495805
4247,2012229089,2012008192,home,0.18030949314891298,0.9999999998155815,24.590715200000055,7.4,8085.0,8256.29037351535,9195.0,h,30.0,0.018070799999287915,8638.550944087943
4248,2012229063,2012008192,Rapid Enroute,0.15916666666666668,0.1591666666666667,1.81191200553255,150.0,9510.0,9510.724764802213,9510.724764802213,Rapid Enroute,30.0,,9510.724764802213
4249,2015112256,2015004796,home,0.15916666666666668,0.9999999998155786,25.22499999446736,7.4,1050.0,1227.134520884521,1840.0,h,30.0,0.018070799999287915,1609.395091457114
4250,2015112258,2015004796,home,0.3963365658155787,0.9999999998155791,18.109903020000015,7.4,2490.0,2601.577730579232,3280.0,h,30.0,0.018070799999287915,2983.838301151825
4251,2015112260,2015004796,home,0.39633656581557913,0.9999999998155782,18.10990301999997,7.4,3930.0,4041.5777305792317,4720.0,h,30.0,0.018070799999287915,4423.838301151824
4252,2015112262,2015004796,home,0.39633656581557825,0.9999999998155772,18.10990301999997,7.4,5370.0,5481.577730579232,6160.0,h,30.0,0.018070799999287915,5863.838301151824
4253,2015112255,2015004796,Rapid Enroute,0.15916666666666668,0.4452000293333333,15.73132015297639,150.0,380.0,386.2925280611906,386.2925280611906,Rapid Enroute,30.0,,386.2925280611906
4254,2015149053,2015006262,home,0.21232787915347762,0.9999999999277064,47.26032724645373,7.4,2470.0,2794.8801650871437,3260.0,h,60.0,0.009035400003112216,3559.401410366784
4255,2014226450,2014008225,home,0.2164807901396912,0.9999999998155775,23.50557629027659,7.4,5295.0,5456.292164887677,6675.0,h,30.0,0.018070799999287915,5838.55273546027
4256,2015138976,2015005872,home,0.3133985953340964,0.9999999998155789,20.598042134444473,7.4,1215.0,1349.5028452700594,1830.0,h,30.0,0.018070799999287915,1731.7634158426524
4257,2015138978,2015005872,home,0.8565541611489123,1.0,4.303375165532632,7.4,2380.0,2364.3677072991336,2475.0,h,30.0,0.018070799999287915,2746.6282778717264
4258,2015138980,2015005872,home,0.15916666666666668,0.9999999998155786,25.22499999446736,7.4,2850.0,3027.134520884521,3270.0,h,30.0,0.018070799999287915,3409.3950914571137
4259,2015138969,2015005872,home,0.2725246751489121,0.9999999998155791,21.82425974000001,7.4,7810.0,7955.8009190313205,8350.0,h,30.0,0.018070799999287915,8338.061489603913
4260,2013099491,2013004134,home,0.1920242848943192,0.9999999999277065,48.47854290200324,7.4,2635.0,2971.1045108078088,3269.0,h,60.0,0.009035400003112216,3735.625756087449
4261,2015168472,2015007061,home,0.21194107776260004,0.9999999999268357,18.913414131941657,7.4,5420.0,5550.037599511956,6140.0,h,24.0,0.02258850000210788,5855.8460864016115
4262,2013074241,2013002956,home,0.1936850039691434,0.9999999865135291,32.252599301775426,7.4,5465.0,5688.457615244787,6262.0,h,40.0,0.013566606848703488,6596.322251313941
4263,2013074254,2013002956,Rapid Enroute,0.11875,0.11874999999999991,27.755661539458824,150.0,9900.0,9911.102264615783,9911.102264615783,Rapid Enroute,40.0,,9911.102264615783
4264,2012126798,2012004461,home,0.18990144799372471,0.9999999999277063,48.60591311603889,7.4,3840.0,4177.278069290938,4700.0,h,60.0,0.009035400003112216,4941.799314570579
4265,2012130956,2012004589,home,0.15916666666666668,0.9999999998155786,25.22499999446736,7.4,1530.0,1707.134520884521,2160.0,h,30.0,0.018070799999287915,2089.3950914571137
4266,2012130961,2012004589,home,0.26512171114891203,0.9999999998155789,22.046348660000003,7.4,2700.0,2847.8471928642443,3230.0,h,30.0,0.018070799999287915,3230.107763436837
4267,2012130965,2012004589,home,0.48769343314891217,0.9999999998155797,15.369197000000026,7.4,5300.0,5386.325525235252,6060.0,h,30.0,0.018070799999287915,5768.586095807845
4268,2012130948,2012004589,home,0.3530989644822465,0.9999999998155763,19.40703105999989,7.4,8910.0,9033.529156009206,9525.0,h,30.0,0.018070799999287915,9415.7897265818
4269,2012069775,2012002466,home,0.16423363684558673,0.9999999999277064,50.14598178492718,7.4,4046.0,4397.46789117873,4700.0,h,60.0,0.009035400003112216,5161.98913645837
4270,2012100682,2012003581,home,0.19479166666666667,0.9999999999268359,19.32499999824406,7.4,1040.0,1173.8298525798525,1820.0,h,24.0,0.02258850000210788,1479.638339469508
